HostRegion,Product ID,Unit,USD List Price(per unit),USD List Price,USD Transfer Price(per unit),USD Transfer Price
USA,USA-IP-0001-0001,744,0.010000,7.440000,0.011000,8.184000
USA,USA-SD-0001-0001,59520,0.000250,14.880000,0.000210,12.499200
USA,USA-VM-0001-0002,744,0.249000,185.256000,0.213000,158.472000
USA,USA-NW-0001-0001,8,0.150000,1.200000,0.011000,0.088000
USA,USA-VM-0001-0004,744,0.995000,740.280000,0.850000,632.400000
USA,USA-DK-0001-0001,1116000,0.000250,279.000000,0.000210,234.360000
Total,-,-,1228.056,-,1046.0032
