HostRegion,Product ID,Unit,USD List Price(per unit),USD List Price,USD Transfer Price(per unit),USD Transfer Price
USA,USA-IP-0001-0001,2232,0.010000,22.320000,0.011000,24.552000
USA,USA-NW-0001-0001,20,0.150000,3.000000,0.011000,0.220000
USA,USA-SD-0001-0001,119040,0.000250,29.760000,0.000210,24.998400
USA,USA-VM-0001-0001,744,0.125000,93.000000,0.106000,78.864000
USA,USA-VM-0001-0004,744,0.995000,740.280000,0.850000,632.400000
USA,USA-DK-0002-0001,7440,0.000250,1.860000,0.000210,1.562400
USA,USA-DK-0001-0001,223200,0.000250,55.800000,0.000210,46.872000
USA,USA-VM-0001-0003,744,0.497000,369.768000,0.425000,316.200000
Total,-,-,1315.788,-,1125.6688
