HostRegion,Product ID,Unit,GBP List Price(per unit),GBP List Price,GBP Transfer Price(per unit),GBP Transfer Price
UKI,UKI-DK-0002-0001,66960,0.000160,10.713600,0.000130,8.704800
UKI,UKI-IP-0001-0001,1488,0.008000,11.904000,0.007100,10.564800
UKI,UKI-SD-0001-0001,74400,0.000160,11.904000,0.000130,9.672000
UKI,UKI-DK-0001-0001,29760,0.000160,4.761600,0.000130,3.868800
Total,-,-,39.2832,-,32.8104
