HostRegion,Product ID,Unit,GBP List Price(per unit),GBP List Price,GBP Transfer Price(per unit),GBP Transfer Price
UKI,UKI-VM-0001-0004,144,0.640000,92.160000,0.544900,78.465600
UKI,UKI-NW-0001-0001,0,0.121000,0.000000,0.007100,0.000000
UKI,UKI-VM-0001-0003,13,0.320000,4.160000,0.272400,3.541200
UKI,UKI-IP-0001-0001,744,0.008000,5.952000,0.007100,5.282400
UKI,UKI-SD-0001-0001,74400,0.000160,11.904000,0.000130,9.672000
UKI,UKI-VM-0001-0002,655,0.160000,104.800000,0.136500,89.407500
UKI,UKI-DK-0001-0001,5877600,0.000160,940.416000,0.000130,764.088000
Total,-,-,1159.392,-,950.4567
