HostRegion,Product ID,Unit,GBP List Price(per unit),GBP List Price,GBP Transfer Price(per unit),GBP Transfer Price
UKI,UKI-NW-0001-0001,214,0.121000,25.894000,0.007100,1.519400
UKI,UKI-DK-0002-0001,29760,0.000160,4.761600,0.000130,3.868800
UKI,UKI-SD-0001-0001,267840,0.000160,42.854400,0.000130,34.819200
UKI,UKI-DK-0001-0001,1302000,0.000160,208.320000,0.000130,169.260000
UKI,UKI-VM-0001-0004,2976,0.640000,1904.640000,0.544900,1621.622400
UKI,UKI-IP-0001-0001,2976,0.008000,23.808000,0.007100,21.129600
UKI,UKI-VM-0001-0002,3720,0.160000,595.200000,0.136500,507.780000
Total,-,-,2805.478,-,2359.9994
