HostRegion,Product ID,Unit,GBP List Price(per unit),GBP List Price,GBP Transfer Price(per unit),GBP Transfer Price
UKI,UKI-NW-0001-0001,1,0.121000,0.121000,0.007100,0.007100
UKI,UKI-DK-0003-0001,51160,0.000160,8.185600,0.000130,6.650800
UKI,UKI-DK-0002-0001,64320,0.000160,10.291200,0.000130,8.361600
UKI,UKI-SD-0001-0001,179240,0.000160,28.678400,0.000130,23.301200
UKI,UKI-VM-0001-0001,23,0.080000,1.840000,0.067900,1.561700
UKI,UKI-VM-0001-0002,3767,0.160000,602.720000,0.136500,514.195500
UKI,UKI-IP-0001-0001,2025,0.008000,16.200000,0.007100,14.377500
Total,-,-,668.0362,-,568.4554
