HostRegion,Product ID,Unit,GBP List Price(per unit),GBP List Price,GBP Transfer Price(per unit),GBP Transfer Price
UKI,UKI-VM-0001-0001,483,0.080000,38.640000,0.067900,32.795700
UKI,UKI-NW-0001-0001,142,0.121000,17.182000,0.007100,1.008200
UKI,UKI-IP-0001-0001,744,0.008000,5.952000,0.007100,5.282400
UKI,UKI-SD-0001-0001,29760,0.000160,4.761600,0.000130,3.868800
UKI,UKI-DK-0001-0001,223200,0.000160,35.712000,0.000130,29.016000
Total,-,-,102.2476,-,71.9711
