HostRegion,Product ID,Unit,GBP List Price(per unit),GBP List Price,GBP Transfer Price(per unit),GBP Transfer Price
UKI,UKI-NW-0001-0001,456,0.121000,55.176000,0.007100,3.237600
UKI,UKI-DK-0003-0001,184320,0.000160,29.491200,0.000130,23.961600
UKI,UKI-SD-0001-0001,47520,0.000160,7.603200,0.000130,6.177600
UKI,UKI-DK-0001-0001,193200,0.000160,30.912000,0.000130,25.116000
UKI,UKI-VM-0001-0004,744,0.640000,476.160000,0.544900,405.405600
UKI,UKI-VM-0001-0002,444,0.160000,71.040000,0.136500,60.606000
UKI,UKI-DK-0003-0002,684000,0.000160,109.440000,0.000130,88.920000
UKI,UKI-IP-0001-0001,1932,0.008000,15.456000,0.007100,13.717200
Total,-,-,795.2784,-,627.1416
