HostRegion,Product ID,Unit,GBP List Price(per unit),GBP List Price,GBP Transfer Price(per unit),GBP Transfer Price
UKI,UKI-VM-0001-0001,1,0.080000,0.080000,0.067900,0.067900
UKI,UKI-NW-0001-0001,0,0.121000,0.000000,0.007100,0.000000
UKI,UKI-IP-0001-0001,744,0.008000,5.952000,0.007100,5.282400
UKI,UKI-VM-0001-0002,576,0.160000,92.160000,0.136500,78.624000
UKI,UKI-SD-0001-0001,106360,0.000160,17.017600,0.000130,13.826800
Total,-,-,115.2096,-,97.8011
