HostRegion,Product ID,Unit,GBP List Price(per unit),GBP List Price,GBP Transfer Price(per unit),GBP Transfer Price
UKI,UKI-NW-0001-0001,6,0.121000,0.726000,0.007100,0.042600
UKI,UKI-VM-0001-0003,744,0.320000,238.080000,0.272400,202.665600
UKI,UKI-IP-0001-0001,744,0.008000,5.952000,0.007100,5.282400
UKI,UKI-SD-0001-0001,7440,0.000160,1.190400,0.000130,0.967200
UKI,UKI-DK-0001-0001,29760,0.000160,4.761600,0.000130,3.868800
Total,-,-,250.71,-,212.8266
