HostRegion,Product ID,Unit,GBP List Price(per unit),GBP List Price,GBP Transfer Price(per unit),GBP Transfer Price
UKI,UKI-VM-0001-0001,1160,0.080000,92.800000,0.067900,78.764000
UKI,UKI-NW-0001-0001,0,0.121000,0.000000,0.007100,0.000000
UKI,UKI-DK-0002-0001,11600,0.000160,1.856000,0.000130,1.508000
UKI,UKI-IP-0001-0001,1160,0.008000,9.280000,0.007100,8.236000
UKI,UKI-SD-0001-0001,23200,0.000160,3.712000,0.000130,3.016000
UKI,UKI-VM-0001-0002,580,0.160000,92.800000,0.136500,79.170000
Total,-,-,200.448,-,170.694
