HostRegion,Product ID,Unit,GBP List Price(per unit),GBP List Price,GBP Transfer Price(per unit),GBP Transfer Price
UKI,UKI-NW-0001-0001,303,0.121000,36.663000,0.007100,2.151300
UKI,UKI-DK-0003-0001,1380,0.000160,0.220800,0.000130,0.179400
UKI,UKI-SD-0001-0001,26530,0.000160,4.244800,0.000130,3.448900
UKI,UKI-DK-0001-0001,192930,0.000160,30.868800,0.000130,25.080900
UKI,UKI-VM-0001-0001,685,0.080000,54.800000,0.067900,46.511500
UKI,UKI-VM-0001-0002,453,0.160000,72.480000,0.136500,61.834500
UKI,UKI-IP-0001-0001,778,0.008000,6.224000,0.007100,5.523800
Total,-,-,205.5014,-,144.7303
