HostRegion,Product ID,Unit,GBP List Price(per unit),GBP List Price,GBP Transfer Price(per unit),GBP Transfer Price
UKI,UKI-VM-0001-0001,537,0.080000,42.960000,0.067900,36.462300
UKI,UKI-NW-0001-0001,0,0.121000,0.000000,0.007100,0.000000
UKI,UKI-IP-0001-0001,537,0.008000,4.296000,0.007100,3.812700
UKI,UKI-SD-0001-0001,21480,0.000160,3.436800,0.000130,2.792400
Total,-,-,50.6928,-,43.0674
