HostRegion,Product ID,Unit,GBP List Price(per unit),GBP List Price,GBP Transfer Price(per unit),GBP Transfer Price
UKI,UKI-NW-0001-0001,0,0.121000,0.000000,0.007100,0.000000
UKI,UKI-DK-0003-0001,1840,0.000160,0.294400,0.000130,0.239200
UKI,UKI-SD-0001-0001,1840,0.000160,0.294400,0.000130,0.239200
UKI,UKI-DK-0001-0001,4600,0.000160,0.736000,0.000130,0.598000
UKI,UKI-VM-0001-0001,42,0.080000,3.360000,0.067900,2.851800
UKI,UKI-DK-0003-0002,9200,0.000160,1.472000,0.000130,1.196000
UKI,UKI-IP-0001-0001,92,0.008000,0.736000,0.007100,0.653200
Total,-,-,6.8928,-,5.7774
