HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-DK-0001-0001,8216000,0.000190,1561.040000,0.000160,1314.560000
DEU,DEU-IP-0001-0001,9672,0.010000,96.720000,0.008700,84.146400
DEU,DEU-VM-0001-0001,7440,0.098200,730.608000,0.083500,621.240000
DEU,DEU-DK-0002-0001,66960,0.000190,12.722400,0.000160,10.713600
DEU,DEU-NW-0001-0001,57,0.010200,0.581400,0.008700,0.495900
DEU,DEU-VM-0001-0004,1811,0.787300,1425.800300,0.669200,1211.921200
DEU,DEU-VM-0001-0003,4464,0.393600,1757.030400,0.334600,1493.654400
DEU,DEU-SD-0001-0001,165874,0.000190,31.516060,0.000160,26.539840
Total,-,-,5616.01856,-,4763.27134
