HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-DK-0001-0001,74400,0.000190,14.136000,0.000160,11.904000
DEU,DEU-NW-0001-0001,33,0.010200,0.336600,0.008700,0.287100
DEU,DEU-IP-0001-0001,1488,0.010000,14.880000,0.008700,12.945600
DEU,DEU-SD-0001-0001,119040,0.000190,22.617600,0.000160,19.046400
DEU,DEU-VM-0001-0001,1431,0.098200,140.524200,0.083500,119.488500
Total,-,-,192.4944,-,163.6716
