HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-VM-0001-0004,1,0.787300,0.787300,0.669200,0.669200
DEU,DEU-NW-0001-0001,0,0.010200,0.000000,0.008700,0.000000
DEU,DEU-DK-0001-0001,74400,0.000190,14.136000,0.000160,11.904000
DEU,DEU-IP-0001-0001,744,0.010000,7.440000,0.008700,6.472800
DEU,DEU-VM-0001-0001,68,0.098200,6.677600,0.083500,5.678000
DEU,DEU-SD-0001-0001,34440,0.000190,6.543600,0.000160,5.510400
Total,-,-,35.5845,-,30.2344
