HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-VM-0001-0002,93,0.973000,90.489000,0.167700,15.596100
DEU,DEU-IP-0001-0001,93,0.010000,0.930000,0.008700,0.809100
DEU,DEU-SD-0001-0001,3720,0.000190,0.706800,0.000160,0.595200
Total,-,-,92.1258,-,17.0004
