HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-NW-0001-0001,0,0.010200,0.000000,0.008700,0.000000
DEU,DEU-DK-0001-0001,2740,0.000190,0.520600,0.000160,0.438400
DEU,DEU-IP-0001-0001,274,0.010000,2.740000,0.008700,2.383800
DEU,DEU-SD-0001-0001,2740,0.000190,0.520600,0.000160,0.438400
DEU,DEU-VM-0001-0001,274,0.098200,26.906800,0.083500,22.879000
Total,-,-,30.688,-,26.1396
