HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-SD-0001-0001,29760,0.000190,5.654400,0.000160,4.761600
DEU,DEU-VM-0001-0001,744,0.098200,73.060800,0.083500,62.124000
Total,-,-,78.7152,-,66.8856
