HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-NW-0001-0001,0,0.010200,0.000000,0.008700,0.000000
DEU,DEU-IP-0001-0001,708,0.010000,7.080000,0.008700,6.159600
DEU,DEU-SD-0001-0001,56640,0.000190,10.761600,0.000160,9.062400
DEU,DEU-VM-0001-0001,7,0.098200,0.687400,0.083500,0.584500
Total,-,-,18.529,-,15.8065
