HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-NW-0001-0001,3,0.010200,0.030600,0.008700,0.026100
DEU,DEU-DK-0001-0001,74400,0.000190,14.136000,0.000160,11.904000
DEU,DEU-IP-0001-0001,744,0.010000,7.440000,0.008700,6.472800
DEU,DEU-VM-0001-0003,1488,0.393600,585.676800,0.334600,497.884800
DEU,DEU-SD-0001-0001,59520,0.000190,11.308800,0.000160,9.523200
Total,-,-,618.5922,-,525.8109
