HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-DK-0001-0001,8700,0.000190,1.653000,0.000160,1.392000
DEU,DEU-IP-0001-0001,118,0.010000,1.180000,0.008700,1.026600
DEU,DEU-SD-0001-0001,26800,0.000190,5.092000,0.000160,4.288000
DEU,DEU-DK-0002-0001,11080,0.000190,2.105200,0.000160,1.772800
Total,-,-,10.0302,-,8.4794
