HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-VM-0001-0002,744,0.973000,723.912000,0.167700,124.768800
DEU,DEU-DK-0001-0001,148800,0.000190,28.272000,0.000160,23.808000
DEU,DEU-IP-0001-0001,1488,0.010000,14.880000,0.008700,12.945600
DEU,DEU-NW-0001-0001,8,0.010200,0.081600,0.008700,0.069600
DEU,DEU-VM-0001-0003,744,0.393600,292.838400,0.334600,248.942400
DEU,DEU-SD-0001-0001,59520,0.000190,11.308800,0.000160,9.523200
Total,-,-,1071.2928,-,420.0576
