HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-VM-0001-0004,744,0.787300,585.751200,0.669200,497.884800
DEU,DEU-NW-0001-0001,8,0.010200,0.081600,0.008700,0.069600
DEU,DEU-DK-0001-0001,74400,0.000190,14.136000,0.000160,11.904000
DEU,DEU-IP-0001-0001,744,0.010000,7.440000,0.008700,6.472800
DEU,DEU-SD-0001-0001,29760,0.000190,5.654400,0.000160,4.761600
Total,-,-,613.0632,-,521.0928
