HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-IP-0001-0001,1793,0.010000,17.930000,0.008700,15.599100
DEU,DEU-VM-0001-0012,143,3.149400,450.364200,0.000000,0.000000
DEU,DEU-VM-0001-0001,2952,0.098200,289.886400,0.083500,246.492000
DEU,DEU-SD-0001-0001,519120,0.000190,98.632800,0.000160,83.059200
DEU,DEU-DK-0002-0001,7440,0.000190,1.413600,0.000160,1.190400
Total,-,-,858.227,-,346.3407
