HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-DK-0001-0001,1488000,0.000190,282.720000,0.000160,238.080000
DEU,DEU-IP-0001-0001,1488,0.010000,14.880000,0.008700,12.945600
DEU,DEU-SD-0001-0001,59520,0.000190,11.308800,0.000160,9.523200
Total,-,-,308.9088,-,260.5488
