HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-VM-0001-0002,2079,0.973000,2022.867000,0.167700,348.648300
DEU,DEU-NW-0001-0001,0,0.010200,0.000000,0.008700,0.000000
DEU,DEU-DK-0001-0001,345330,0.000190,65.612700,0.000160,55.252800
DEU,DEU-IP-0001-0001,8062,0.010000,80.620000,0.008700,70.139400
DEU,DEU-VM-0001-0001,130,0.098200,12.766000,0.083500,10.855000
DEU,DEU-SD-0001-0001,261964,0.000190,49.773160,0.000160,41.914240
Total,-,-,2231.63886,-,526.80974
