HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-DK-0001-0001,74400,0.000190,14.136000,0.000160,11.904000
DEU,DEU-IP-0001-0001,1488,0.010000,14.880000,0.008700,12.945600
DEU,DEU-SD-0001-0001,59520,0.000190,11.308800,0.000160,9.523200
DEU,DEU-VM-0001-0001,744,0.098200,73.060800,0.083500,62.124000
DEU,DEU-DK-0002-0001,22320,0.000190,4.240800,0.000160,3.571200
Total,-,-,117.6264,-,100.068
