HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-DK-0001-0001,148800,0.000190,28.272000,0.000160,23.808000
DEU,DEU-IP-0001-0001,15624,0.010000,156.240000,0.008700,135.928800
DEU,DEU-DK-0003-0001,96720,0.000190,18.376800,0.000160,15.475200
DEU,DEU-VM-0001-0001,518,0.098200,50.867600,0.083500,43.253000
DEU,DEU-DK-0002-0001,89280,0.000190,16.963200,0.000160,14.284800
DEU,DEU-SD-0001-0001,3105730,0.000190,590.088700,0.000160,496.916800
Total,-,-,860.8083,-,729.6666
