HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-DK-0001-0001,96720,0.000190,18.376800,0.000160,15.475200
DEU,DEU-IP-0001-0001,8184,0.010000,81.840000,0.008700,71.200800
DEU,DEU-DK-0003-0001,37200,0.000190,7.068000,0.000160,5.952000
DEU,DEU-VM-0001-0001,4,0.098200,0.392800,0.083500,0.334000
DEU,DEU-DK-0002-0001,208320,0.000190,39.580800,0.000160,33.331200
DEU,DEU-NW-0001-0001,0,0.010200,0.000000,0.008700,0.000000
DEU,DEU-VM-0001-0003,1371,0.393600,539.625600,0.334600,458.736600
DEU,DEU-SD-0001-0001,244964,0.000190,46.543160,0.000160,39.194240
Total,-,-,733.42716,-,624.22404
