HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-VM-0001-0002,2232,0.973000,2171.736000,0.167700,374.306400
DEU,DEU-DK-0003-0002,59520,0.000190,11.308800,0.000160,9.523200
DEU,DEU-NW-0001-0001,103,0.010200,1.050600,0.008700,0.896100
DEU,DEU-DK-0001-0001,327360,0.000190,62.198400,0.000160,52.377600
DEU,DEU-IP-0001-0001,2232,0.010000,22.320000,0.008700,19.418400
DEU,DEU-SD-0001-0001,81840,0.000190,15.549600,0.000160,13.094400
DEU,DEU-DK-0003-0001,29760,0.000190,5.654400,0.000160,4.761600
Total,-,-,2289.8178,-,474.3777
