HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-VM-0001-0002,744,0.973000,723.912000,0.167700,124.768800
DEU,DEU-IP-0001-0001,744,0.010000,7.440000,0.008700,6.472800
DEU,DEU-SD-0001-0001,7291,0.000190,1.385290,0.000160,1.166560
DEU,DEU-DK-0003-0001,7440,0.000190,1.413600,0.000160,1.190400
Total,-,-,734.15089,-,133.59856
