HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-NW-0001-0001,186,0.010200,1.897200,0.008700,1.618200
DEU,DEU-DK-0001-0001,1320700,0.000190,250.933000,0.000160,211.312000
DEU,DEU-VM-0001-0003,1489,0.393600,586.070400,0.334600,498.219400
DEU,DEU-IP-0001-0001,4464,0.010000,44.640000,0.008700,38.836800
DEU,DEU-DK-0003-0001,10,0.000190,0.001900,0.000160,0.001600
DEU,DEU-SD-0001-0001,44660,0.000190,8.485400,0.000160,7.145600
DEU,DEU-VM-0001-0001,2976,0.098200,292.243200,0.083500,248.496000
Total,-,-,1184.2711,-,1005.6296
