HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-DK-0001-0001,74400,0.000190,14.136000,0.000160,11.904000
DEU,DEU-IP-0001-0001,744,0.010000,7.440000,0.008700,6.472800
DEU,DEU-VM-0001-0001,1488,0.098200,146.121600,0.083500,124.248000
DEU,DEU-NW-0001-0001,0,0.010200,0.000000,0.008700,0.000000
DEU,DEU-VM-0001-0003,744,0.393600,292.838400,0.334600,248.942400
DEU,DEU-SD-0001-0001,89280,0.000190,16.963200,0.000160,14.284800
Total,-,-,477.4992,-,405.852
