HostRegion,Product ID,Unit,EUR List Price(per unit),EUR List Price,EUR Transfer Price(per unit),EUR Transfer Price
DEU,DEU-SD-0001-0001,29760,0.000190,5.654400,0.000160,4.761600
DEU,DEU-DK-0003-0001,29760,0.000190,5.654400,0.000160,4.761600
Total,-,-,11.3088,-,9.5232
