EDI3I2J5-8O7SVXM30-S-0003,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islanda-cbrm
XG2AL70E-M2L5OBF3F-S-0001,firewall,jp-01-1-ps0000-04-13,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
QINK2KO2-0H4V7E5WO-S-0002,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islanda-cbrm
QINK2KO2-0H4V7E5WO-S-0003,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islanda-cbrm
8TNNPM4T-BRAQDQ91D-S-0007,1,,IMG_3c4033_21UC0XU3ES,10.0,islanda-cbrm
QINK2KO2-0H4V7E5WO-S-0001,firewall,jp-01-1-ps0000-04-11,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
VFJPX0I6-IZLOCSI0R-S-0005,1,,IMG_3c4033_21UC0XU3ES,10.0,islanda-cbrm
Y7R8RCX2-IZIG34O5G-S-0001,firewall,jp-01-1-ps0000-04-13,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
Y7R8RCX2-IZIG34O5G-S-0002,8,,IMG_3c4033_21UC2N5WX4,10.0,islanda-cbrm
GWR0Y8JD-BR278ZD7O-S-0002,2,,IMG_3c4033_QIEY5E3XPRSD1C,7.0,islanda-cbrm
VFJPX0I6-IZLOCSI0R-S-0006,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islanda-cbrm
QINK2KO2-CTG7J5ZHF-S-0001,firewall,jp-01-1-ps0000-04-11,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
GWR0Y8JD-BR278ZD7O-S-0001,1,,IMG_3c4033_QIEASGVG59ZNR4,7.0,islanda-cbrm
BHB1JNRX-4L6ZQ9PB9-S-0006,1,,IMG_3c4033_KAH89WTX2AXVK,10.0,islanda-cbrm
QINK2KO2-CTG7J5ZHF-S-0002,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islanda-cbrm
QINK2KO2-CTG7J5ZHF-S-0003,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islanda-cbrm
L6WSO2JB-S8RGJQCJV-S-0009,1,,IMG_3c4033_I2MB2XMVJX3PC,,islanda-cbrm
BHB1JNRX-4L6ZQ9PB9-S-0001,firewall,,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
BHB1JNRX-4L6ZQ9PB9-S-0004,1,,IMG_3c4033_KAH89WTX2AXVK,10.0,islanda-cbrm
GWR0Y8JD-N3C6X47LF-S-0001,1,jp-01-1-ps0000-04-14,IMG_3c4033_QIEASGVG59ZNR4,7.0,islanda-cbrm
VFJPX0I6-5M8QLCKIW-S-0003,1,jp-01-1-ps0000-04-11,IMG_3c4033_21UC0XU3ES,10.0,islanda-cbrm
VFJPX0I6-5M8QLCKIW-S-0006,1,jp-01-1-ps0000-04-11,IMG_3c4033_839WK087MDC,40.0,islanda-cbrm
VFJPX0I6-5M8QLCKIW-S-0004,1,jp-01-1-ps0000-04-11,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islanda-cbrm
GWR0Y8JD-N3C6X47LF-S-0002,2,,IMG_3c4033_QIEY5E3XPRSD1C,7.0,islanda-cbrm
VFJPX0I6-5M8QLCKIW-S-0007,1,jp-01-1-ps0000-04-11,IMG_3c4033_C1GJTQA54XKW,40.0,islanda-cbrm
GWR0Y8JD-BR278ZD7O-S-0003,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islanda-cbrm
VFJPX0I6-5M8QLCKIW-S-0005,1,jp-01-1-ps0000-04-11,IMG_3c4033_71NF0LZTSZK,40.0,islanda-cbrm
EVXKH7EF-HYMK3BW6B-S-0002,1,jp-01-1-ps0000-04-11,IMG_3c4033_I2MB2XMVJX3PC,10.0,islanda-cbrm
VFJPX0I6-IZLOCSI0R-S-0001,1,jp-01-1-ps0000-04-14,IMG_3c4033_QIEASGVG59ZNR4,7.0,islanda-cbrm
EVXKH7EF-HYMK3BW6B-S-0001,firewall,jp-01-1-ps0000-04-11,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
EVXKH7EF-HYMK3BW6B-S-0003,1,jp-01-1-ps0000-04-11,IMG_3c4033_I2MB2XMVJX3PC,10.0,islanda-cbrm
L6WSO2JB-S8RGJQCJV-S-0001,firewall,,IMG_3c4033_1XX6T0PHC,,islanda-cbrm
8TNNPM4T-BRAQDQ91D-S-0005,2,,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islanda-cbrm
EVXKH7EF-HYMK3BW6B-S-0004,1,,IMG_3c4033_I2MB2XMVJX3PC,10.0,islanda-cbrm
0BCCQKBX-Q7UOL0K2B-S-0002,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0005,1,jp-01-1-ps0000-04-15,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
KDAUT0Z8-8PCYY2LES-S-0001,1,jp-01-1-ps0000-04-15,IMG_3c4033_QIEASGVG59ZNR4,7.0,islandb-cbrm
MYE9STFT-XE1RIH1NE-S-0001,firewall,jp-01-1-ps0000-04-15,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0004,2,jp-01-1-ps0000-04-16,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islandb-cbrm
MYE9STFT-1I5VMJWZV-S-0002,8,,IMG_3c4033_J570P9O1BC7I8,40.0,islandb-cbrm
0BCCQKBX-3K71YBOT3-S-0001,firewall,jp-01-1-ps0000-04-15,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-8PCYY2LES-S-0002,1,jp-01-1-ps0000-04-16,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0006,1,jp-01-1-ps0000-04-15,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0013,4,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
MYE9STFT-XE1RIH1NE-S-0004,4,,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
MYE9STFT-1I5VMJWZV-S-0001,firewall,jp-01-1-ps0000-04-15,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0014,2,,IMG_3c4033_H1AY1X13C3474,40.0,islandb-cbrm
MYE9STFT-BSF3CO77G-S-0003,1,,IMG_3c4033_21UC2N5WX4,10.0,islandb-cbrm
0BCCQKBX-Q7UOL0K2B-S-0001,firewall,jp-01-1-ps0000-04-15,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0007,1,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0012,8,,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
MYE9STFT-Q7VSZXVNS-S-0001,firewall,jp-01-1-ps0000-04-15,IMG_3c4033_QIEASGVG59ZNR4,7.0,islandb-cbrm
MYE9STFT-Q7VSZXVNS-S-0002,1,jp-01-1-ps0000-04-16,IMG_3c4033_21UC2N5WX4,10.0,islandb-cbrm
9X3IOOUO-S9WRYOGJL-S-0008,1,,IMG_3c4033_I2MB2XMVJX3PC,10.0,islandb-cbrm
0BCCQKBX-DUH615Z5R-S-0001,firewall,jp-01-1-ps0000-04-15,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
9X3IOOUO-0H54LY140-S-0001,firewall,jp-01-1-ps0000-04-16,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
0BCCQKBX-Q7UOL0K2B-S-0003,1,,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
0BCCQKBX-DUH615Z5R-S-0004,1,,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
0BCCQKBX-Q7UOL0K2B-S-0005,1,,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
9X3IOOUO-0H54LY140-S-0002,1,jp-01-1-ps0000-04-16,IMG_3c4033_21UC2N5WX4,10.0,islandb-cbrm
0BCCQKBX-Q7UOL0K2B-S-0004,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islandb-cbrm
0BCCQKBX-DUH615Z5R-S-0003,1,,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
0BCCQKBX-DUH615Z5R-S-0002,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islandb-cbrm
9X3IOOUO-S9WRYOGJL-S-0009,1,,IMG_3c4033_I2MB2XMVJX3PC,10.0,islandb-cbrm
9X3IOOUO-S9WRYOGJL-S-0010,1,,IMG_3c4033_I2MB2XMVJX3PC,10.0,islandb-cbrm
9X3IOOUO-S9WRYOGJL-S-0011,1,,IMG_3c4033_I2MB2XMVJX3PC,10.0,islandb-cbrm
MYE9STFT-BSF3CO77G-S-0002,2,,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
0BCCQKBX-3K71YBOT3-S-0002,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islandb-cbrm
0BCCQKBX-3K71YBOT3-S-0004,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islandb-cbrm
KDAUT0Z8-9QDHBZW1L-S-0002,8,,IMG_3c4033_0H1A7UP9P,40.0,islandb-cbrm
0BCCQKBX-M3RP7DSR1-S-0006,1,jp-01-1-ps0000-04-15,IMG_3c4033_QJ0WEMPBZNV5DS,40.0,islandb-cbrm
0BCCQKBX-3K71YBOT3-S-0003,1,,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
0BCCQKBX-3K71YBOT3-S-0006,2,,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islandb-cbrm
KDAUT0Z8-9QDHBZW1L-S-0001,firewall,,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
0BCCQKBX-Q7UOL0K2B-S-0006,2,,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islandb-cbrm
9X3IOOUO-S9WRYOGJL-S-0003,1,,IMG_3c4033_I2MB2XMVJX3PC,10.0,islandb-cbrm
0BCCQKBX-3K71YBOT3-S-0005,1,,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
KDAUT0Z8-N4REE24XY-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-8PCYY2LES-S-0003,1,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-N4REE24XY-S-0002,1,jp-01-1-ps0000-04-16,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-N4REE24XY-S-0003,1,jp-01-1-ps0000-04-15,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-N4REE24XY-S-0005,1,jp-01-1-ps0000-04-15,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
9X3IOOUO-S9WRYOGJL-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
9X3IOOUO-S9WRYOGJL-S-0002,1,jp-01-1-ps0000-04-16,IMG_3c4033_I2MB2XMVJX3PC,10.0,islandb-cbrm
KDAUT0Z8-N4REE24XY-S-0004,2,jp-01-1-ps0000-04-16,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islandb-cbrm
MYE9STFT-6NAX20G7H-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
MYE9STFT-BSF3CO77G-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
PINN8HU0-GXKOSXOGX-S-0001,firewall,,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-K1OB3MS3U-S-0003,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islandb-cbrm
MFIMHMMW-K1PN2ZI3Q-S-0001,firewall,jp-01-1-ps0000-04-16,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
9X3IOOUO-0H54LY140-S-0004,1,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
0BCCQKBX-3K71YBOT3-S-0007,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islandb-cbrm
MFIMHMMW-K1PN2ZI3Q-S-0003,1,,IMG_3c4033_5F4U0M0ZTS,40.0,islandb-cbrm
9X3IOOUO-0H54LY140-S-0003,2,jp-01-1-ps0000-04-17,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islandb-cbrm
MYE9STFT-XE1PX5TU2-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-6NAXO4N4G-S-0001,1,jp-01-1-ps0000-04-16,IMG_3c4033_QIEASGVG59ZNR4,7.0,islandb-cbrm
MYE9STFT-6NAX20G7H-S-0003,2,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0010,1,,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
KDAUT0Z8-6NAXO4N4G-S-0002,1,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-K1OB3MS3U-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
MYE9STFT-S9WJQZDWK-S-0002,2,jp-01-1-ps0000-04-16,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0011,1,,IMG_3c4033_H1AY1X13C3474,40.0,islandb-cbrm
BDTRGI7H-1I5T60O95-S-0002,1,,IMG_3c4033_T4842I4PY16FQWW,40.0,islandb-cbrm
MYE9STFT-XE1PX5TU2-S-0002,4,jp-01-1-ps0000-04-15,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
MYE9STFT-S9WJQZDWK-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
MYE9STFT-R8WSI32LO-S-0002,1,,IMG_3c4033_21UC2N5WX4,10.0,islandb-cbrm
9X3IOOUO-S9WRYOGJL-S-0004,1,,IMG_3c4033_I2MB2XMVJX3PC,10.0,islandb-cbrm
KDAUT0Z8-K1OB3MS3U-S-0002,1,,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
BDTRGI7H-1I5T60O95-S-0005,1,,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
BDTRGI7H-1I5T60O95-S-0003,1,,IMG_3c4033_T484786DBSF0YYO,40.0,islandb-cbrm
BDTRGI7H-1I5T60O95-S-0006,1,,IMG_3c4033_839WK087MDC,40.0,islandb-cbrm
9X3IOOUO-S9WRYOGJL-S-0007,1,,IMG_3c4033_T4842I4PY16FQWW,40.0,islandb-cbrm
BDTRGI7H-1I5T60O95-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
9X3IOOUO-S9WRYOGJL-S-0006,1,,IMG_3c4033_M16RIXSUZ0M22O,10.0,islandb-cbrm
MYE9STFT-R8WSI32LO-S-0001,firewall,,IMG_3c4033_QIEASGVG59ZNR4,7.0,islandb-cbrm
BDTRGI7H-1I5T60O95-S-0004,1,,IMG_3c4033_Y3R7L5CJ2UMZ24U8,40.0,islandb-cbrm
0BCCQKBX-XE20BZ0OC-S-0008,1,,IMG_3c4033_6UH270CLS0,10.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0015,1,jp-01-1-ps0000-04-16,IMG_3c4033_839WK087MDC,40.0,islandb-cbrm
KDAUT0Z8-2J6TK1ESR-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-2J6TK1ESR-S-0002,1,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
WPXRTSVL-ARFE11XUF-S-0002,2,,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islandb-cbrm
WPXRTSVL-ARFE11XUF-S-0003,1,,IMG_3c4033_5F4U0M0ZTS,40.0,islandb-cbrm
WPXRTSVL-ARFE11XUF-S-0004,2,,IMG_3c4033_5F4U0M0ZTS,40.0,islandb-cbrm
WPXRTSVL-ARFE11XUF-S-0005,4,,IMG_3c4033_5F4U0M0ZTS,40.0,islandb-cbrm
WPXRTSVL-ARFE11XUF-S-0006,8,,IMG_3c4033_5F4U0M0ZTS,40.0,islandb-cbrm
MFIMHMMW-K1PN2ZI3Q-S-0004,1,,IMG_3c4033_E60HTQ5Y6Q68,10.0,islandb-cbrm
WPXRTSVL-ARFE11XUF-S-0001,firewall,jp-01-1-ps0000-04-16,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
MYE9STFT-GXLHDXAWO-S-0002,2,,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islandb-cbrm
MYE9STFT-GXLHDXAWO-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
MYE9STFT-GXLHDXAWO-S-0003,1,,IMG_3c4033_21UC2N5WX4,10.0,islandb-cbrm
MYE9STFT-GXLHDXAWO-S-0004,1,,IMG_3c4033_21UC2N5WX4,10.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0002,1,jp-01-1-ps0000-04-16,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
0BCCQKBX-M3RP7DSR1-S-0004,1,,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
0BCCQKBX-M3RP7DSR1-S-0005,1,,IMG_3c4033_C1GJTQA54XKW,40.0,islandb-cbrm
UD028MNB-J0NC48SWK-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
0BCCQKBX-M3RP7DSR1-S-0003,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islandb-cbrm
9X3IOOUO-M3RQFR8T7-S-0002,1,,IMG_3c4033_I2MB2XMVJX3PC,10.0,islandb-cbrm
0BCCQKBX-M3RP7DSR1-S-0002,1,,IMG_3c4033_21UC2N5WX4,10.0,islandb-cbrm
9X3IOOUO-M3RQFR8T7-S-0003,1,,IMG_3c4033_J570P9O1BC7I8,40.0,islandb-cbrm
9X3IOOUO-M3RQFR8T7-S-0004,2,,IMG_3c4033_E60HTQ5Y6Q68,10.0,islandb-cbrm
0BCCQKBX-M3RP7DSR1-S-0001,firewall,jp-01-1-ps0000-04-16,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
9X3IOOUO-M3RQFR8T7-S-0001,firewall,,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
0BCCQKBX-XE20BZ0OC-S-0003,1,,IMG_3c4033_H1C5LT5596FB4,10.0,islandb-cbrm
0BCCQKBX-XE20BZ0OC-S-0002,2,jp-01-1-ps0000-04-16,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islandb-cbrm
0BCCQKBX-XE20BZ0OC-S-0001,firewall,jp-01-1-ps0000-04-15,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
0BCCQKBX-3K71YBOT3-S-0009,1,,IMG_3c4033_AD3MBE0JRWG,40.0,islandb-cbrm
0BCCQKBX-XE20BZ0OC-S-0004,1,,IMG_3c4033_N2DLYRT5XOJY80,40.0,islandb-cbrm
0BCCQKBX-XE20BZ0OC-S-0005,1,,IMG_3c4033_E60P9EXG9DDS,10.0,islandb-cbrm
0BCCQKBX-XE20BZ0OC-S-0006,1,,IMG_3c4033_BR35KQ1ANSW,10.0,islandb-cbrm
0BCCQKBX-XE20BZ0OC-S-0007,1,,IMG_3c4033_GO2SZRXOK4JK,40.0,islandb-cbrm
