HostRegion,Product ID,Unit,AUD List Price(per unit),AUD List Price,AUD Transfer Price(per unit),AUD Transfer Price
AUS,AUS-SD-0001-0001,29760,0.000235,6.993600,0.000200,5.952000
AUS,AUS-DK-0001-0001,29760,0.000235,6.993600,0.000200,5.952000
AUS,AUS-NW-0001-0001,65,0.012600,0.819000,0.010700,0.695500
AUS,AUS-IP-0001-0001,744,0.012600,9.374400,0.010700,7.960800
AUS,AUS-VM-0001-0002,744,0.243976,181.518144,0.207400,154.305600
Total,-,-,205.698744,-,174.8659
