HostRegion,Product ID,Unit,AUD List Price(per unit),AUD List Price,AUD Transfer Price(per unit),AUD Transfer Price
AUS,AUS-DK-0003-0001,178560,0.000235,41.961600,0.000200,35.712000
AUS,AUS-SD-0001-0001,453840,0.000235,106.652400,0.000200,90.768000
AUS,AUS-DK-0002-0001,119040,0.000235,27.974400,0.000200,23.808000
AUS,AUS-IP-0001-0001,7440,0.012600,93.744000,0.010700,79.608000
AUS,AUS-DK-0003-0002,59520,0.000235,13.987200,0.000200,11.904000
AUS,AUS-DK-0001-0001,855600,0.000235,201.066000,0.000200,171.120000
AUS,AUS-NW-0001-0001,4,0.012600,0.050400,0.010700,0.042800
AUS,AUS-VM-0001-0001,744,0.121416,90.333504,0.103200,76.780800
Total,-,-,575.769504,-,489.7436
