HostRegion,Product ID,Unit,AUD List Price(per unit),AUD List Price,AUD Transfer Price(per unit),AUD Transfer Price
AUS,AUS-DK-0003-0001,26220,0.000235,6.161700,0.000200,5.244000
AUS,AUS-SD-0001-0001,15683,0.000235,3.685505,0.000200,3.136600
AUS,AUS-DK-0001-0001,150390,0.000235,35.341650,0.000200,30.078000
AUS,AUS-NW-0001-0001,1,0.012600,0.012600,0.010700,0.010700
AUS,AUS-IP-0001-0001,1577,0.012600,19.870200,0.010700,16.873900
AUS,AUS-VM-0001-0002,755,0.243976,184.201880,0.207400,156.587000
AUS,AUS-VM-0001-0001,19,0.121416,2.306904,0.103200,1.960800
Total,-,-,251.580439,-,213.891
