HostRegion,Product ID,Unit,AUD List Price(per unit),AUD List Price,AUD Transfer Price(per unit),AUD Transfer Price
AUS,AUS-DK-0003-0001,59520,0.000235,13.987200,0.000200,11.904000
AUS,AUS-SD-0001-0001,148800,0.000235,34.968000,0.000200,29.760000
AUS,AUS-IP-0001-0001,1488,0.012600,18.748800,0.010700,15.921600
AUS,AUS-VM-0001-0004,744,0.973615,724.369560,0.827600,615.734400
AUS,AUS-DK-0001-0001,2752800,0.000235,646.908000,0.000200,550.560000
AUS,AUS-VM-0001-0011,744,1.947230,1448.739120,1.655100,1231.394400
AUS,AUS-NW-0001-0001,0,0.012600,0.000000,0.010700,0.000000
AUS,AUS-VM-0001-0001,744,0.121416,90.333504,0.103200,76.780800
Total,-,-,2978.054184,-,2532.0552
