PMJU8E02-4LCJ6GKFE,20.0,BACKUP
96TFSMXJ-ARIVC1GC5,10.0,BACKUP
PMJU8E02-EVMQNPXTO,10.0,EX_DISK
DD53NWF9-ARIPM6TKF,30.0,BACKUP
664LHG1I-VC4EFEMTQ,10.0,EX_DISK
PH6X30ND-R8Z61UVRL,20.0,EX_DISK
PMJU8E02-BSJNNORKO,10.0,BACKUP
808H1YQ6-7OF2ASWOL,10.0,EX_DISK
MGM2D8H1-XE624VACR,10.0,BACKUP
