L6WSO2JB-R8U7BORLD-S-0005,1,,IMG_3c4033_KAH89WTX2AXVK,10.0,islanda-cbrm
L6WSO2JB-R8U7BORLD-S-0001,firewall,jp-01-1-ps0000-04-14,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
EVXKH7EF-UBUD0SW13-S-0001,firewall,,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
L6WSO2JB-DTC76HRLK-S-0001,1,,IMG_3c4033_QIEASGVG59ZNR4,7.0,islanda-cbrm
BHB1JNRX-R7Q0XKBUR-S-0002,2,,IMG_3c4033_QIEY5E3XPRSD1C,7.0,islanda-cbrm
EVXKH7EF-UBUD0SW13-S-0003,1,,IMG_3c4033_KAH89WTX2AXVK,10.0,islanda-cbrm
BHB1JNRX-R7Q0XKBUR-S-0001,firewall,,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
BHB1JNRX-R7Q0XKBUR-S-0003,1,,IMG_3c4033_I2MB2XMVJX3PC,10.0,islanda-cbrm
L6WSO2JB-R8U7BORLD-S-0003,1,,IMG_3c4033_KAH89WTX2AXVK,10.0,islanda-cbrm
L6WSO2JB-R8U7BORLD-S-0004,1,,IMG_3c4033_KAH89WTX2AXVK,10.0,islanda-cbrm
EVXKH7EF-UBUD0SW13-S-0002,1,,IMG_3c4033_21UC0XU3ES,10.0,islanda-cbrm
VFJPX0I6-IZLOCSI0R-S-0004,1,jp-01-1-ps0000-04-14,IMG_3c4033_I2MB2XMVJX3PC,10.0,islanda-cbrm
5MGC9FC8-5M5E5EP94-S-0001,firewall,,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
5MGC9FC8-9QBI6CM1V-S-0001,firewall,jp-01-1-ps0000-04-13,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
5MGC9FC8-5M5E5EP94-S-0002,2,,IMG_3c4033_71O6C90UN7K,40.0,islanda-cbrm
0L4SIRAR-HYH0SKWY6-S-0001,firewall,jp-01-1-ps0000-04-14,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
5MGC9FC8-5M5E5EP94-S-0003,2,,IMG_3c4033_0GWOKZ0R0,40.0,islanda-cbrm
5MGC9FC8-5M5E5EP94-S-0004,2,,IMG_3c4033_T464B78DCFTWIRK,40.0,islanda-cbrm
BHB1JNRX-R7Q0XKBUR-S-0004,1,,IMG_3c4033_KAH89WTX2AXVK,10.0,islanda-cbrm
0L4SIRAR-HYH0SKWY6-S-0002,1,,IMG_3c4033_21UC2N5WX4,10.0,islanda-cbrm
VFJPX0I6-FWIMFVZAU-S-0005,1,jp-01-1-ps0000-04-11,IMG_3c4033_KAH89WTX2AXVK,10.0,islanda-cbrm
VFJPX0I6-5M8QLCKIW-S-0001,firewall,jp-01-1-ps0000-04-14,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
EDI3I2J5-EVEYR34US-S-0003,2,,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islanda-cbrm
VFJPX0I6-5M8QLCKIW-S-0002,1,,IMG_3c4033_I2MB2XMVJX3PC,10.0,islanda-cbrm
0L4SIRAR-HYH0SKWY6-S-0003,1,,IMG_3c4033_21UC2N5WX4,10.0,islanda-cbrm
GYTMVJ8D-S8RLVW6XT-S-0001,firewall,,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
EDI3I2J5-EVEYR34US-S-0002,2,jp-01-1-ps0000-04-14,IMG_3c4033_QIEY5E3XPRSD1C,7.0,islanda-cbrm
EDI3I2J5-EVEYR34US-S-0001,firewall,jp-01-1-ps0000-04-13,IMG_3c4033_QIEASGVG59ZNR4,7.0,islanda-cbrm
5MGC9FC8-9QBI6CM1V-S-0008,1,,IMG_3c4033_BQWWJMJK7WG,10.0,islanda-cbrm
L6WSO2JB-S8RGJQCJV-S-0005,1,,IMG_3c4033_D2WTOCG3L1XC,10.0,islanda-cbrm
EDI3I2J5-8O7SVXM30-S-0001,firewall,jp-01-1-ps0000-04-14,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
8TNNPM4T-BRAQDQ91D-S-0010,2,,IMG_3c4033_I2MB2XMVJX3PC,10.0,islanda-cbrm
EDI3I2J5-8O7SVXM30-S-0002,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islanda-cbrm
Y7R8RCX2-IZIG34O5G-S-0003,2,jp-01-1-ps0000-04-13,IMG_3c4033_QIEY5E3XPRSD1C,7.0,islanda-cbrm
8TNNPM4T-BRAQDQ91D-S-0007,1,jp-01-1-ps0000-04-13,IMG_3c4033_21UC0XU3ES,10.0,islanda-cbrm
EDI3I2J5-8O7SVXM30-S-0003,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islanda-cbrm
XG2AL70E-M2L5OBF3F-S-0001,firewall,jp-01-1-ps0000-04-13,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
Y7R8RCX2-IZIG34O5G-S-0001,firewall,jp-01-1-ps0000-04-13,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
Y7R8RCX2-IZIG34O5G-S-0002,8,,IMG_3c4033_21UC2N5WX4,10.0,islanda-cbrm
GWR0Y8JD-BR278ZD7O-S-0001,1,jp-01-1-ps0000-04-11,IMG_3c4033_QIEASGVG59ZNR4,7.0,islanda-cbrm
GWR0Y8JD-BR278ZD7O-S-0002,2,jp-01-1-ps0000-04-13,IMG_3c4033_QIEY5E3XPRSD1C,7.0,islanda-cbrm
L6WSO2JB-CTDA0FK0Y-S-0014,1,,IMG_3c4033_KAH89WTX2AXVK,10.0,islanda-cbrm
L6WSO2JB-CTDA0FK0Y-S-0009,1,jp-01-1-ps0000-04-12,IMG_3c4033_I2MB2XMVJX3PC,10.0,islanda-cbrm
5MGC9FC8-9QBI6CM1V-S-0007,1,,IMG_3c4033_LL9CJC3VPEDC0,10.0,islanda-cbrm
BHB1JNRX-4L6ZQ9PB9-S-0006,1,,IMG_3c4033_KAH89WTX2AXVK,10.0,islanda-cbrm
L6WSO2JB-CTDA0FK0Y-S-0011,2,jp-01-1-ps0000-04-14,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islanda-cbrm
L6WSO2JB-CTDA0FK0Y-S-0013,2,,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islanda-cbrm
L6WSO2JB-S8RGJQCJV-S-0009,1,,IMG_3c4033_I2MB2XMVJX3PC,10.0,islanda-cbrm
BHB1JNRX-4L6ZQ9PB9-S-0001,firewall,,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
BHB1JNRX-4L6ZQ9PB9-S-0004,1,,IMG_3c4033_KAH89WTX2AXVK,10.0,islanda-cbrm
GWR0Y8JD-N3C6X47LF-S-0001,1,jp-01-1-ps0000-04-14,IMG_3c4033_QIEASGVG59ZNR4,7.0,islanda-cbrm
GWR0Y8JD-N3C6X47LF-S-0002,2,,IMG_3c4033_QIEY5E3XPRSD1C,7.0,islanda-cbrm
GWR0Y8JD-BR278ZD7O-S-0003,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islanda-cbrm
VFJPX0I6-IZLOCSI0R-S-0001,1,jp-01-1-ps0000-04-12,IMG_3c4033_QIEASGVG59ZNR4,7.0,islanda-cbrm
L6WSO2JB-S8RGJQCJV-S-0001,firewall,jp-01-1-ps0000-04-14,IMG_3c4033_1XX6T0PHC,7.0,islanda-cbrm
8TNNPM4T-BRAQDQ91D-S-0005,2,,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islanda-cbrm
KDAUT0Z8-ZG07H1199-S-0016,2,,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islandb-cbrm
KDAUT0Z8-ZG22RK43O-S-0007,2,jp-01-1-ps0000-04-17,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-Q7TMDYTFQ-S-0004,2,,IMG_3c4033_5F5444K734,40.0,islandb-cbrm
KDAUT0Z8-YF11MCA13-S-0003,1,jp-01-1-ps0000-04-17,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-ZG22RK43O-S-0002,2,jp-01-1-ps0000-04-15,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-ZG07H1199-S-0001,firewall,jp-01-1-ps0000-04-16,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-ZG07H1199-S-0015,1,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-Q7TMDYTFQ-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-Q7TSCH6BT-S-0002,1,jp-01-1-ps0000-04-17,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-Q7TMDYTFQ-S-0002,2,,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-7OAAVFIPZ-S-0006,2,jp-01-1-ps0000-04-15,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-ZG22RK43O-S-0005,2,,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-EVHA9O5E1-S-0001,firewall,jp-01-1-ps0000-04-17,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-7OAAVFIPZ-S-0004,2,jp-01-1-ps0000-04-15,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-ZG22RK43O-S-0004,1,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-EVHA9O5E1-S-0002,2,jp-01-1-ps0000-04-17,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-ZG22RK43O-S-0001,firewall,jp-01-1-ps0000-04-16,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-YF11MCA13-S-0004,1,,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
KDAUT0Z8-YF11MCA13-S-0005,2,jp-01-1-ps0000-04-15,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islandb-cbrm
KDAUT0Z8-XE00PKBQZ-S-0004,2,,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-XE00PKBQZ-S-0003,1,jp-01-1-ps0000-04-17,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-YF11MCA13-S-0002,2,,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-ZG07H1199-S-0020,2,jp-01-1-ps0000-04-15,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-YF11MCA13-S-0001,firewall,jp-01-1-ps0000-04-16,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-XE00PKBQZ-S-0001,firewall,jp-01-1-ps0000-04-16,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-ZG07H1199-S-0014,1,jp-01-1-ps0000-04-17,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-XE00PKBQZ-S-0005,1,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-YF11MCA13-S-0007,2,jp-01-1-ps0000-04-17,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-XE00PKBQZ-S-0002,2,jp-01-1-ps0000-04-15,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-XE00PKBQZ-S-0007,1,,IMG_3c4033_VGUVFP6P3N4D2WW,10.0,islandb-cbrm
KDAUT0Z8-YF11MCA13-S-0008,1,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-XE00PKBQZ-S-0006,1,,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
KDAUT0Z8-7OAAVFIPZ-S-0008,1,jp-01-1-ps0000-04-17,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-7OAAVFIPZ-S-0001,firewall,jp-01-1-ps0000-04-16,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-ZG22RK43O-S-0006,1,jp-01-1-ps0000-04-17,IMG_3c4033_71NF0LZTSZK,40.0,islandb-cbrm
KDAUT0Z8-7OAAVFIPZ-S-0007,2,,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islandb-cbrm
KDAUT0Z8-7OAAVFIPZ-S-0003,1,,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-XE00PKBQZ-S-0008,1,,IMG_3c4033_P9HD9IXZ671UKG,40.0,islandb-cbrm
KDAUT0Z8-Q7TSCH6BT-S-0001,firewall,jp-01-1-ps0000-04-16,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-L2OWOQUB4-S-0005,4,jp-01-1-ps0000-04-16,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-L2OWOQUB4-S-0001,firewall,jp-01-1-ps0000-04-16,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-YF11MCA13-S-0010,1,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-YF11MCA13-S-0011,1,jp-01-1-ps0000-04-17,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-L2OWOQUB4-S-0003,1,jp-01-1-ps0000-04-15,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-YF11MCA13-S-0009,1,,IMG_3c4033_N2ATO9XV5H6WOW,10.0,islandb-cbrm
KDAUT0Z8-L2OWOQUB4-S-0009,8,jp-01-1-ps0000-04-15,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-ZG29UIW8N-S-0001,1,jp-01-1-ps0000-04-17,IMG_3c4033_QIEASGVG59ZNR4,7.0,islandb-cbrm
KDAUT0Z8-L2OXWMYG0-S-0002,2,,IMG_3c4033_0GWOKZ0R0,40.0,islandb-cbrm
KDAUT0Z8-L2OWOQUB4-S-0002,2,jp-01-1-ps0000-04-17,IMG_3c4033_I2MLZ3FBRFUO0,7.0,islandb-cbrm
KDAUT0Z8-L2OWOQUB4-S-0004,2,jp-01-1-ps0000-04-17,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-ZG29UIW8N-S-0002,1,,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-L2OXWMYG0-S-0001,firewall,jp-01-1-ps0000-04-16,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-GXJ3D9WH7-S-0002,1,jp-01-1-ps0000-04-17,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-GXJ3D9WH7-S-0003,1,jp-01-1-ps0000-04-15,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-GXJ3D9WH7-S-0001,firewall,jp-01-1-ps0000-04-16,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
KDAUT0Z8-9QCW638W7-S-0002,1,jp-01-1-ps0000-04-17,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-9QCW638W7-S-0003,1,jp-01-1-ps0000-04-15,IMG_3c4033_21UC0XU3ES,10.0,islandb-cbrm
KDAUT0Z8-9QCW638W7-S-0001,firewall,jp-01-1-ps0000-04-16,IMG_3c4033_1XX6T0PHC,7.0,islandb-cbrm
